,Antenna Offset from Bow,Antenna Offset from Port,Beam,Builder,Call Sign,Cargo Type,Class Society,COG,Beneficial Owner,Deadweight,Destination,Design Draft,Draft Present Load,ETA,Fishing Number,Flag,Gross Tonnage,Heading,IMO Number,Last Port of Call,Latitude,Length,Longitude,MMSI,Name,Navigation Status,Official Number,Operator,Registered Owner,P And I Club,Port Of Registry,Propulsion Type,Sat Com,Sat Com Ansbk Code,Ship Type,Speed,Status,Sub Status,Subtype,Time of Fix (formatted),Time of Fix (s since 1970),Vessel Type,Year Built,Design Speed,Double Hull,coordinates,index_right,MRGID,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3
898,40.0,4.0,9.0,Izutsu,,0-AllShips,,87.7,Japan,627.0,,4.28,0.0,0.0,,Japan,324.0,87.7,0.0,KARATSU,32.794252,53.0,129.740277,431401238,Kaisei No.31,15-NotDefined,130500,Kaisei Suisan KK,  Unknown,Unknown,"Nagasaki, Nagasaki",Propeller : Controllable Pitch,,,,11.2,S,In Service/Commission,Fishing Vessel,"""2023-03-02T06:47:57.000Z""",1677739677,30-Fishing,1989-04-18,0.0,SH,POINT (129.740277 32.794252),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
899,0.0,0.0,0.0,Minaminippon Shbldg - Shitanoe,BZIR,0-AllShips,,51.9,,1983.0,Kao Hsiung,5.001,7.0,9141860.0,,Chinese Taipei,993.0,56.0,790066300.0,PORT LOUIS,4.038258,0.0,64.281827,416001900,Yuan Tai No.8o6,5-Moored,,Rptd Sold Undisclosed Interest,  Unknown,Unknown,,Propeller : Fixed Pitch,1350243.0,BZIR,,9.7,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:40:25.000Z""",1677868825,7-Cargo,1979-04-02,14.0,SH,POINT (64.281827 4.038258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,140.0,15.0,26.0,,D5HW4,9-NoInfo,,177.8,,,Cape Town,,6.7,8070600.0,,,,177.8,9338747.0,CAPE TOWN,35.901762,162.0,14.521373,636016799,Star Prima,0-Underway(Engine),,,,,,,,,,8.3,,,,"""2022-06-01T06:36:17.000Z""",1654065377,9-Other,,,,POINT (14.521373 35.901762),165.0,5685.0,Maltese Exclusive Economic Zone,2217.0,200NM,2217.0,Malta,MLT,Malta,0.0,0.0,,,,0.0,0.0,,,,15.11121,35.31355,5685.0,52923.0,MLT,,,470.0,,,470.0,,
901,98.0,9.0,18.0,Guangxin Shipbuilding & HI,PJDC,0-AllShips,Bureau Veritas,71.0,Netherlands,7128.0,Cg Pnr,6.3,7.2,3121200.0,,Curacao,6088.0,70.0,9795983.0,ITAJAI,-20.4427,115.0,-22.089867,306125000,Orange Stream,0-Underway(Engine),2019-C-2122,Seatrade Groningen BV,Seatrade Groningen BV,Skuld,Willemstad,Propeller : Fixed Pitch,,,,11.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:37:19.000Z""",1677868639,7-Cargo,2018-07-02,14.0,,POINT (-22.089867 -20.4427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,0.0,0.0,0.0,,HP5073,0-AllShips,,216.0,,,Sharjah Opl,,2.7,9070400.0,,,,52.0,9395862.0,ASH SHARIQAH,25.423565,0.0,55.28869,351574000,Sultana I,1-AtAnchor,,,,,,,,,,0.0,,,,"""2022-09-08T07:33:57.000Z""",1662622437,52-Tug,,,,POINT (55.28869 25.423565),155.0,8360.0,United Arab Emirates Exclusive Economic Zone,2206.0,200NM,2206.0,United Arab Emirates,ARE,United Arab Emirates,0.0,0.0,,,,0.0,0.0,,,,53.89303,24.94396,8360.0,51674.0,ARE,,,784.0,,,784.0,,
903,,,,Shandong Shidao Aquatic Group,,,,0.0,China,,,2.2,,,,"China, People's Republic Of",143.0,0.0,9025699.0,,99.0,,199.0,412675410,LU RONG LENG 115,,,Rongcheng Xinlong Aquatic,  Unknown,Unknown,"Shidao, Shandong","Propeller : Yes, Type Unknown",,,,0.0,S,In Service/Commission,Fish Carrier,"""2023-03-03T06:48:32.000Z""",1677826112,,0000-00-00,0.0,SH,POINT (199 99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,252.0,18.0,45.0,Universal Shbldg - Tsu,9HA5481,9-NoInfo,American Bureau of Shipping,321.0,Cyprus,182307.0,Usbal,18.18,9.7,9030900.0,,Malta,93190.0,34.0,9479204.0,EUROPOORT,51.604438,292.0,-7.051673,229382000,Thalassini Agatha,1-AtAnchor,9479204,Enesel ApS,Enesel Ltd,Britannia P&I,Valletta,Propeller : Fixed Pitch,,,Bulk Carrier,0.4,S,In Service/Commission,Bulk Carrier,"""2023-03-03T18:49:46.000Z""",1677869386,7-Cargo,2010-10-27,14.5,DHE,POINT (-7.051673 51.604438),121.0,5681.0,Irish Exclusive Economic Zone,2114.0,200NM,2114.0,Ireland,IRL,Ireland,0.0,0.0,,,,0.0,0.0,,,,-11.74631,52.65269,5681.0,427039.0,IRL,,,372.0,,,372.0,,
905,110.0,13.0,48.0,,3EBJ4,1-HazCatA,,230.0,,,Uslgb,,13.0,11051545.0,,,,230.0,9720287.0,CIVITAVECCHIA,42.09524,300.0,11.69889,355813000,Msc Maxine,0-Underway(Engine),,,,,,,,,,10.3,,,,"""2021-12-27T08:10:30.000Z""",1640592630,7-Cargo,,,,POINT (11.69889 42.09524),221.0,5682.0,Italian Exclusive Economic Zone,2133.0,200NM,2133.0,Italy,ITA,Italy,0.0,0.0,,,,0.0,0.0,,,,12.92786,39.65467,5682.0,536654.0,ITA,,,380.0,,,380.0,,
906,,,,,,,,57.7,,,,,,,,,,327.0,,,29.077337,,-146.50942,636012750,,0-Underway(Engine),,,,,,,,,,26.7,,,,"""2022-03-02T12:03:45.000Z""",1646222625,,,,,POINT (-146.50942 29.077337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,,,Kirova - Khabarovsk - USR,,,,0.0,,495.0,,4.34,,,,Russia,676.0,0.0,7945572.0,,99.0,,199.0,273850200,SVETLOVODNYY,,801424,Rptd Sold Undisclosed Interest,  Unknown,Unknown,Nevelsk,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2023-03-03T06:48:32.000Z""",1677826112,,0000-00-00,11.25,SH,POINT (199 99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,91.0,12.0,18.0,61 Kommunara,UFLQ,0-AllShips,Russian Maritime Register,227.7,Russia,6670.0,Vvo Ru,7.3,7.2,3070800.0,,Russia,6964.0,226.0,9076272.0,PETROPAVLOVSK,44.32382,134.0,148.20827,273332290,Bukhta Russkaya,0-Underway(Engine),,Okeanrybflot JSC,Okeanrybflot JSC,Ingosstrakh Insurance,Petropavlovsk-Kamchatskiy,Propeller : Fixed Pitch,,,,13.3,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T17:59:01.000Z""",1677866341,33-Dredging,1994-09-10,15.0,DBE,POINT (148.20827 44.32382),225.0,48950.0,Overlapping claim Kuril Islands: Japan / Russia,9011.0,Overlapping claim,2121.0,Kuril Islands,,Japan,9011.0,2240.0,Kuril Islands,,Russia,0.0,0.0,,,,147.96154,43.88606,48950.0,213723.0,JPN,RUS,,392.0,643.0,,,,
909,104.0,18.0,22.0,,C6XJ8,0-AllShips,,81.9,,,Alang Beaching,,6.2,7061700.0,,,,352.7,8713603.0,,35.106172,141.0,129.037275,311011800,Mv Capricorn,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2022-09-01T07:04:46.000Z""",1662015886,7-Cargo,,,,POINT (129.037275 35.106172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,15.0,5.0,9.0,Stalvik,CB9618,0-AllShips,,7.9,Chile,300.0,Pargua,4.352,6.0,1600.0,,Chile,612.0,7.9,0.0,PUERTO MONTT,-42.97632,51.0,-73.276925,725000573,Don Luis,2-NotUnderCmd,3156,Naviera Montero Ltda,  Unknown,Shipowners' Club,Valparaiso,Propeller : Controllable Pitch,,,,7.6,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:45:30.000Z""",1677869130,7-Cargo,1977-03-08,0.0,SH,POINT (-73.276925 -42.97632),10.0,8465.0,Chilean Exclusive Economic Zone,2165.0,200NM,2165.0,Chile,CHL,Chile,0.0,0.0,,,,0.0,0.0,,,,-75.62881,-40.98629,8465.0,2488052.0,CHL,,,152.0,,,152.0,,
911,90.0,6.0,14.0,Huanghai Shipbuilding Co Ltd,BZW7Y,0-AllShips,China Classification Society,-1.0,China,6477.0,,7.4,0.0,0.0,,"China, People's Republic Of",5164.0,121.0,9920942.0,PUSAN,36.873528,117.0,122.445137,412440835,Fuyuanyuyun877,15-NotDefined,,Fujian Zhongji Ocean Fishery,  Unknown,Unknown,"Fuzhou, Fujian",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-10-20T21:50:13.000Z""",1666302613,30-Fishing,2020-11-22,13.0,,POINT (122.445137 36.873528),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
912,76.0,9.0,16.0,Aarhus Flydedok A/S - late,P3MG8,9-NoInfo,Russian Maritime Register,-1.0,Cyprus,4225.0,Pl Gdn>ru Mmk,6.0,4.5,2280300.0,,Cyprus,3817.0,6.0,9140970.0,MURMANSK,68.940277,98.0,33.027037,212857000,Belbek,5-Moored,9140970,Alpha Reefer Transport GmbH,Overseas Progress Co Ltd,West of England,Limassol,Propeller : Controllable Pitch,421285710.0,VIGO,Other Cargo Ship,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:50:26.000Z""",1677869426,7-Cargo,1997-06-07,15.5,,POINT (33.027037 68.940277),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
913,11.0,5.0,9.0,Missouri Evansville,WDC3659,0-AllShips,,334.7,United States of America,,Ketchikan,3.306,0.0,12241900.0,,United States Of America,342.0,321.0,8332136.0,KING COVE,56.892337,43.0,-157.010208,367124290,Cape      Denbigh,0-Underway(Engine),578178,Cape Denbigh Fisheries LLC,Cape Denbigh Fisheries LLC,Shipowners' Club,"Seattle, WA",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2023-03-03T18:38:34.000Z""",1677868714,30-Fishing,0000-00-00,0.0,SH,POINT (-157.010208 56.892337),275.0,8463.0,United States Exclusive Economic Zone (Alaska),8684.0,200NM,2204.0,Alaska,,United States,0.0,0.0,,,,0.0,0.0,,,,-119.9766,59.0117,8463.0,3682912.0,USA,,,840.0,,,,,
914,59.0,7.0,11.0,Uudenkaupungin / Nystads,TJMC17,0-AllShips,,137.4,Russia,1666.0,Gh Tem,4.712,5.0,3090900.0,,Cameroon,1327.0,137.0,7359278.0,BISSAU,7.73259,74.0,-14.466978,613003558,Sunny Lisa,0-Underway(Engine),,Shipdeal Corp,Shipdeal Corp,Unknown,Kribi,Propeller : Controllable Pitch,,,,6.8,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T16:24:35.000Z""",1677860675,7-Cargo,1974-12-20,13.5,,POINT (-14.466978 7.73259),83.0,8390.0,Sierra Leonian Exclusive Economic Zone,2191.0,200NM,2191.0,Sierra Leone,SLE,Sierra Leone,0.0,0.0,,,,0.0,0.0,,,,-14.14468,6.63541,8390.0,160584.0,SLE,,,694.0,,,694.0,,
915,93.0,12.0,18.0,61 Kommunara,UBZW7,0-AllShips,Russian Maritime Register,120.3,Russia,6620.0,Okhotsk Sea,7.5,6.4,2102000.0,,Russia,6965.0,221.0,9076246.0,,55.695852,134.0,150.508208,273296490,Frio Poseidon,3-ResManoeuvre,,Lodia LLC,Lodia LLC,Unknown,Vladivostok,Propeller : Fixed Pitch,,,,0.9,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:02:55.000Z""",1677866575,7-Cargo,1993-08-00,15.0,,POINT (150.508208 55.695852),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
916,0.0,0.0,0.0,,,9-NoInfo,,331.7,,,,,0.0,2460.0,,,,228.4,0.0,SEATTLE,48.105277,0.0,-122.782053,367018680,New St. Joseph,15-NotDefined,,,,,,,,,,0.0,,,,"""2022-09-16T19:07:51.000Z""",1663355271,1-Reserved,,,,POINT (-122.782053 48.105277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,113.0,8.0,22.0,Shin Kochi,C6ER3,0-AllShips,Registro Italiano Navale,339.9,Sweden,11788.0,Pa Blb,9.17,7.5,3090100.0,,Bahamas,9649.0,342.0,9189902.0,BAHIA DE VALPARAISO,-28.319645,144.0,-73.48423,311000977,Baltic Hollyhock,8-Underway(Sailing),7001316,Cool Carriers AB,  Unknown,Ingosstrakh Insurance,Nassau,Propeller : Fixed Pitch,,,,18.3,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:41:41.000Z""",1677868901,7-Cargo,1999-05-12,20.2,,POINT (-73.48423 -28.319645),10.0,8465.0,Chilean Exclusive Economic Zone,2165.0,200NM,2165.0,Chile,CHL,Chile,0.0,0.0,,,,0.0,0.0,,,,-75.62881,-40.98629,8465.0,2488052.0,CHL,,,152.0,,,152.0,,
918,,,,Abdul Azis Dg Lalo,,,,0.0,Indonesia,,,0.0,,,,Indonesia,59.0,0.0,8586660.0,,99.0,,199.0,525400683,SUMBER LAUT - I,,,Intimas Surya PT,  Unknown,Unknown,Surabaya,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2023-03-03T06:48:32.000Z""",1677826112,,0000-00-00,0.0,,POINT (199 99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,66.0,3.0,13.0,Kurinoura Dockyard Co Ltd,3FTI9,0-AllShips,,156.7,Hong Kong,1752.0,Shidao,4.372,2.9,12160400.0,,Panama,1890.0,273.0,8808252.0,VACAMONTE,36.893955,84.0,122.426762,357788000,Kai Hang 168,0-Underway(Engine),28435PEXT2,Qingdao Kaihang Fisheries Co,  Unknown,Unknown,Panama,Propeller : Fixed Pitch,1206253.0,,,0.1,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T09:57:25.000Z""",1677837445,7-Cargo,1988-03-05,12.5,,POINT (122.426762 36.893955),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
920,211.0,18.0,32.0,,3FIS7,0-AllShips,,0.0,,,Singapore,,8.1,1191200.0,,,,225.0,8900529.0,CHITTAGONG,29.98678,245.0,122.14062,370890000,Berni Hk,15-NotDefined,,,,,,,,,,0.0,,,,"""2021-07-17T06:10:55.000Z""",1626502255,7-Cargo,,,,POINT (122.14062 29.98678),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
921,75.0,12.0,16.0,Jiangsu Jiuzhou Shipbuilding,V3MB,0-AllShips,Intermaritime,133.8,Hong Kong,5098.0,Jp Mk01a,5.9,3.8,3040401.0,,Belize,2995.0,135.0,8588280.0,ULSAN,34.078147,98.0,130.761907,312930000,Xin Hai 59,0-Underway(Engine),612220187,Hong Kong Xin Hai Shipping-HKG,  Unknown,Unknown,Belize City,Propeller : Fixed Pitch,,,,11.1,S,In Service/Commission,General Cargo Ship,"""2023-03-03T18:38:25.000Z""",1677868705,7-Cargo,0000-00-00,11.0,,POINT (130.761907 34.078147),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
922,,,,,,,,312.7,,,,,,,,,,510.0,,,72.749985,,-0.80718,310118000,,0-Underway(Engine),,,,,,,,,,90.9,,,,"""2022-04-26T13:22:54.000Z""",1650979374,,,,,POINT (-0.80718 72.749985),274.0,8437.0,Jan Mayen Exclusive Economic Zone,5343.0,200NM,2252.0,Jan Mayen,SJM,Norway,0.0,0.0,,,,0.0,0.0,,,,-5.25129,71.11421,8437.0,292907.0,NOR,,,578.0,,,744.0,,
923,84.0,17.0,20.0,Gdanska Stocznia SA,UEOD,0-AllShips,Russian Maritime Register,-1.0,Russia,6232.0,Kaliningrad,7.2,6.3,2211200.0,,Russia,7395.0,73.0,8509557.0,IJMUIDEN,54.679433,123.0,20.151667,273384970,Noviy Svet,5-Moored,,KD Reefers LLC,  Unknown,Ingosstrakh Insurance,St Petersburg,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:44:48.000Z""",1677869088,7-Cargo,1989-06-16,15.0,SH,POINT (20.151667 54.679433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,48.0,5.0,10.0,,JL5972,0-AllShips,,69.7,,,,,0.0,0.0,,,,169.3,0.0,HAKATA,33.59557,63.0,130.387475,431500987,No25 Taiyumaru,15-NotDefined,,,,,,,,,,0.0,,,,"""2023-03-03T18:34:11.000Z""",1677868451,30-Fishing,,,,POINT (130.387475 33.59557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,0.0,0.0,0.0,,YB3365,0-AllShips,,217.2,,,,,0.0,0.0,,,,217.2,0.0,JURONG ISLAND,1.079237,0.0,103.696127,525006079,Sukses Abadi,15-NotDefined,,,,,,,,,,10.1,,,,"""2023-03-02T11:45:39.000Z""",1677757539,30-Fishing,,,,POINT (103.696127 1.079237),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
926,90.0,4.0,17.0,Miyoshi Shipbuilding Co Ltd,3FTS6,0-AllShips,Nippon Kaiji Kyokai,75.3,Japan,4511.0,>sg Sin,6.38,6.3,3140800.0,,Panama,4177.0,74.0,9145920.0,SOUSSE,14.108977,115.0,52.271583,353185000,Kurikoma,0-Underway(Engine),2348697D,Toei Reefer Line Ltd,Toei Reefer Line Ltd,Japan P&I Club,Panama,Propeller : Fixed Pitch,1360577.0,KURI,,12.7,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T16:08:08.000Z""",1677859688,7-Cargo,1996-10-17,15.0,,POINT (52.271583 14.108977),184.0,8353.0,Yemeni Exclusive Economic Zone,2199.0,200NM,2199.0,Yemen,YEM,Yemen,0.0,0.0,,,,0.0,0.0,,,,52.06161,12.88906,8353.0,527384.0,YEM,,,887.0,,,887.0,,
927,50.0,5.0,13.0,Cassens Schwft & Mfbk - GFR,TCA3795,0-AllShips,Turk Loydu,127.6,Turkey,3304.0,Teubolba,5.28,4.9,3031300.0,,Turkey,2184.0,297.0,8705254.0,GULLUK,35.789003,79.0,10.906552,271044329,Kilic,1-AtAnchor,TUGS 2425,VENTO Deniz Isletmeleri,  Unknown,British Marine,Istanbul,Propeller : Controllable Pitch,,,,0.7,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:49:14.000Z""",1677869354,7-Cargo,1988-01-30,11.0,,POINT (10.906552 35.789003),175.0,8366.0,Tunisian Exclusive Economic Zone,2214.0,200NM,2214.0,Tunisia,TUN,Tunisia,0.0,0.0,,,,0.0,0.0,,,,11.05319,36.00133,8366.0,99701.0,TUN,,,788.0,,,788.0,,
928,46.0,9.0,33.0,Imabari Shbldg - Imabari,3EMX2,0-AllShips,Nippon Kaiji Kyokai,210.4,Japan,28697.0,Vn_dan,10.016,9.8,3040300.0,,Panama,25805.0,209.0,9894650.0,QINGDAO GANG,22.245112,172.0,116.82446,356758000,Maersk Nesna,0-Underway(Engine),5216821,Maersk A/S,Shoei Kisen KK,Unknown,Panama,Propeller : Fixed Pitch,,,Other cargo ship,16.8,S,In Service/Commission,Container Ship,"""2023-03-02T06:31:43.000Z""",1677738703,7-Cargo,2020-12-28,19.0,,POINT (116.82446 22.245112),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
929,14.0,6.0,7.0,Albina,WDJ5936,0-AllShips,,23.3,United States of America,,,3.048,0.0,2460.0,,United States Of America,165.0,23.3,0.0,NEWPORT,44.626377,24.0,-124.055013,367792740,Cayuse,15-NotDefined,1278004,Taunton Fisheries Inc,Taunton Fisheries Inc,Unknown,"Newport, OR",Propeller : Fixed Pitch,,,,5.0,S,In Service/Commission,Fishing Support Vessel,"""2023-01-15T05:43:19.000Z""",1673761399,30-Fishing,0000-00-00,8.0,SH,POINT (-124.055013 44.626377),280.0,8456.0,United States Exclusive Economic Zone,2204.0,200NM,2204.0,United States,USA,United States,0.0,0.0,,,,0.0,0.0,,,,-95.8229,34.76294,8456.0,2451023.0,USA,,,840.0,,,840.0,,
930,102.0,6.0,19.0,Kitanihon,PJFH,9-NoInfo,Bureau Veritas,102.3,Netherlands,7387.0,Cn Shd,7.766,8.0,2270100.0,,Curacao,6363.0,209.0,9014444.0,BALBOA,36.665417,131.0,122.630147,306137000,Prince Of Seas,1-AtAnchor,CUR/139,GreenSea Chartering BVBA,Seatrade Groningen BV,Skuld,Willemstad,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:43:04.000Z""",1677868984,7-Cargo,1992-10-01,18.5,,POINT (122.630147 36.665417),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
931,35.0,3.0,8.0,Watanabe Nagasaki,JD3109,0-AllShips,,278.8,Japan,,,3.52,0.0,0.0,,Japan,235.0,276.0,0.0,KARATSU,33.362048,51.0,129.434923,431001964,Genpukumaru No.38,15-NotDefined,141317,Toyo Gyogyo KK-Tokyo,Toyo Gyogyo KK-Tokyo,Unknown,"Hirado, Nagasaki","Propeller : Yes, Type Unknown",,,,0.0,S,In Service/Commission,Fishing Vessel,"""2023-03-03T02:49:04.000Z""",1677811744,37-Pleasure,2010-08-01,0.0,SH,POINT (129.434923 33.362048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,15.0,7.0,16.0,Lenina Stocznia Gdanska,A4FB3,0-AllShips,Det Norske Veritas,30.0,Oman,1971.0,Duqm.oman,5.601,6.8,12231500.0,,Oman,3707.0,30.0,8509143.0,,19.3761,95.0,58.209417,461000002,Almasara,7-EngagedInFishing,A4FB3,Oman Pelagic,Oman Pelagic,Unknown,Port Sultan Qaboos,Propeller : Controllable Pitch,,,,12.4,S,In Service/Commission,Fish Factory Ship,"""2023-03-02T04:55:46.000Z""",1677732946,30-Fishing,1988-10-28,15.0,SH,POINT (58.209417 19.3761),166.0,8354.0,Omani Exclusive Economic Zone,2251.0,200NM,2251.0,Oman,OMN,Oman,0.0,0.0,,,,0.0,0.0,,,,58.66998,18.94915,8354.0,556490.0,OMN,,,512.0,,,512.0,,
933,188.0,10.0,30.0,Kvaerner Warnow Werft GmbH,H9IG,0-AllShips,Det Norske Veritas,269.9,Switzerland,33795.0,Inmum,11.4,11.3,3030630.0,,Panama,25703.0,270.0,9243239.0,MUNDRA,22.738502,208.0,69.694907,352471000,Msc Alizee Iii,5-Moored,49170PEXT,MSC Mediterranean Shipping Co,MSC Mediterranean Shipping Co,West of England,Panama,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Container Ship,"""2023-03-03T18:49:23.000Z""",1677869363,7-Cargo,2002-02-28,21.7,DHE,POINT (69.694907 22.738502),233.0,8480.0,Indian Exclusive Economic Zone,2128.0,200NM,2128.0,India,IND,India,0.0,0.0,,,,0.0,0.0,,,,76.08532,14.598,8480.0,1659487.0,IND,,,356.0,,,356.0,,
934,83.0,3.0,14.0,Ysselwerf,3FRF5,0-AllShips,Lloyd's Register,67.4,Spain,3459.0,For Orders,5.106,3.5,2262000.0,,Panama,2695.0,62.0,7625500.0,GEORGETOWN,-0.633113,96.0,-14.237922,355855000,Montelaura,3-ResManoeuvre,2267596F,CalvoPesca SA,CalvoPesca SA,Britannia P&I,Panama,Propeller : Controllable Pitch,1337343.0,,,5.9,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T16:15:34.000Z""",1677860134,7-Cargo,1977-04-18,15.0,,POINT (-14.237922 -0.633113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,156.0,19.0,24.0,Shikoku Dockyard,A8KK4,0-AllShips,Bureau Veritas,54.9,Cayman Islands (British),14726.0,Plgny>beanr,9.018,6.0,3131030.0,,Liberia,15058.0,54.0,9150822.0,GDYNIA,54.537797,185.0,18.52055,636013073,Costa Rican Star,5-Moored,13073,Star Reefers Pool Inc,Siem Shipping Inc,Skuld,Monrovia                              ,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-02-24T09:54:18.000Z""",1677232458,7-Cargo,1997-10-17,20.3,,POINT (18.52055 54.537797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,30.0,4.0,18.0,Okean SSZ OAO,UFXH,0-AllShips,Russian Maritime Register,155.3,Russia,2886.0,Nakhodka,5.71,6.0,8291000.0,,Russia,8289.0,155.3,8856998.0,VLADIVOSTOK,42.787307,126.0,132.87119,273856100,Dalmos,5-Moored,894683,Sakhalininvestmore OOO,Sakhalininvestmore OOO,Unknown,Kholmsk                               ,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Factory Ship,"""2023-01-12T04:59:04.000Z""",1673499544,30-Fishing,0000-00-00,12.75,SH,POINT (132.87119 42.787307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,62.0,2.0,14.0,Lin Sheng,3FRF9,0-AllShips,CR Classification Society,6.1,Taiwan,3000.0,Majuro,5.74,6.0,2270900.0,,Panama,2495.0,87.0,9220653.0,MAJURO ATOLL,7.10571,95.0,171.338825,374048000,Shin Ho Chun No.101,1-AtAnchor,4718215A,Tunago Shipping Co Ltd,  Unknown,Unknown,Panama,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2023-03-03T17:03:37.000Z""",1677863017,7-Cargo,1999-10-26,0.0,SH,POINT (171.338825 7.10571),195.0,8318.0,Marshall Islands Exclusive Economic Zone,2226.0,200NM,2226.0,Marshall Islands,MHL,Marshall Islands,0.0,0.0,,,,0.0,0.0,,,,167.48735,10.15204,8318.0,2001566.0,MHL,,,584.0,,,584.0,,
